order_id,customer_id,product_id,order_date,quantity,discount
O02500,C0226,P0098,2025-05-17,2,0.1
O02501,C0197,P0056,2025-10-29,1,0.15
O02502,C0348,P0074,2025-10-09,4,0.05
O02503,C0464,P0041,2025-05-16,3,0.2
O02504,C0055,P0005,2025-10-13,3,0.2
O02505,C0349,P0017,2025-03-10,1,0.1
O02506,C0253,P0031,2026-01-18,2,0.0
O02507,C0256,P0087,2025-06-03,1,0.0
O02508,C0282,P0002,2025-01-02,3,0.2
O02509,C0452,P0084,2025-09-24,2,0.2
O02510,C0197,P0056,2025-06-19,1,0.0
O02511,C0345,P0011,2025-07-29,1,0.1
O02512,C0142,P0054,2025-02-06,1,0.2
O02513,C0443,P0086,2025-12-11,1,0.0
O02514,C0438,P0035,2026-02-23,2,0.15
O02515,C0034,P0064,2026-01-12,3,0.1
O02516,C0246,P0075,2025-07-29,2,0.15
O02517,C0178,P0028,2025-08-29,2,0.05
O02518,C0015,P0032,2025-06-20,3,0.2
O02519,C0086,P0060,2026-05-05,4,0.2
O02520,C0114,P0075,2026-04-06,3,0.2
O02521,C0211,P0078,2026-05-27,3,0.05
O02522,C0435,P0022,2026-03-20,1,0.1
O02523,C0163,P0056,2025-05-01,2,0.1
O02524,C0330,P0012,2025-06-02,2,0.15
O02525,C0302,P0061,2026-06-21,3,0.15
O02526,C0034,P0067,2025-03-12,4,0.2
O02527,C0478,P0088,2025-06-06,3,0.05
O02528,C0137,P0099,2026-01-24,2,0.1
O02529,C0138,P0080,2026-01-20,4,0.15
O02530,C0129,P0070,2025-07-23,4,0.15
O02531,C0414,P0040,2025-06-25,4,0.2
O02532,C0094,P0089,2025-01-04,3,0.15
O02533,C0054,P0026,2026-03-08,2,0.0
O02534,C0337,P0069,2025-01-10,4,0.1
O02535,C0235,P0019,2025-09-10,3,0.1
O02536,C0106,P0088,2025-03-05,3,0.2
O02537,C0116,P0073,2025-09-22,2,0.15
O02538,C0063,P0035,2026-01-06,2,0.0
O02539,C0129,P0093,2025-05-28,1,0.0
O02540,C0023,P0080,2025-01-19,2,0.15
O02541,C0219,P0038,2025-09-08,3,0.05
O02542,C0375,P0037,2025-11-22,3,0.0
O02543,C0227,P0072,2025-11-11,3,0.2
O02544,C0337,P0067,2025-10-26,1,0.0
O02545,C0416,P0057,2025-02-24,1,0.0
O02546,C0288,P0043,2025-01-12,2,0.0
O02547,C0033,P0012,2025-06-18,3,0.15
O02548,C0066,P0092,2026-03-04,2,0.05
O02549,C0451,P0008,2025-12-17,4,0.1
O02550,C0219,P0066,2025-04-12,1,0.2
O02551,C0069,P0053,2025-08-07,4,0.2
O02552,C0192,P0018,2025-09-12,4,0.1
O02553,C0448,P0029,2026-02-10,3,0.15
O02554,C0410,P0077,2026-04-30,4,0.2
O02555,C0230,P0092,2025-11-27,1,0.2
O02556,C0192,P0067,2026-06-26,1,0.05
O02557,C0139,P0092,2025-07-11,1,0.15
O02558,C0322,P0071,2026-05-14,3,0.15
O02559,C0453,P0028,2026-04-21,1,0.1
O02560,C0095,P0043,2025-02-19,2,0.1
O02561,C0002,P0072,2025-06-10,4,0.05
O02562,C0359,P0064,2025-02-10,2,0.1
O02563,C0116,P0026,2026-04-18,1,0.15
O02564,C0322,P0018,2025-06-10,3,0.0
O02565,C0056,P0032,2025-08-05,3,0.2
O02566,C0019,P0017,2026-03-26,3,0.1
O02567,C0488,P0095,2026-05-31,2,0.1
O02568,C0004,P0036,2025-10-16,1,0.1
O02569,C0199,P0064,2025-08-16,1,0.15
O02570,C0324,P0031,2026-06-13,1,0.2
O02571,C0203,P0081,2025-04-12,1,0.05
O02572,C0089,P0007,2025-12-14,1,0.0
O02573,C0038,P0030,2025-11-05,4,0.0
O02574,C0063,P0051,2026-06-10,3,0.1
O02575,C0208,P0021,2025-05-21,4,0.1
O02576,C0222,P0066,2025-03-02,4,0.05
O02577,C0233,P0056,2026-06-18,4,0.2
O02578,C0016,P0073,2026-03-25,3,0.2
O02579,C0421,P0020,2025-01-31,2,0.05
O02580,C0242,P0024,2025-06-27,4,0.15
O02581,C0089,P0050,2025-06-22,3,0.1
O02582,C0225,P0038,2025-09-19,1,0.0
O02583,C0125,P0095,2026-04-17,4,0.05
O02584,C0063,P0027,2025-05-18,1,0.15
O02585,C0104,P0007,2025-02-24,2,0.2
O02586,C0390,P0093,2025-09-01,3,0.0
O02587,C0497,P0083,2025-07-21,4,0.2
O02588,C0183,P0029,2025-12-25,3,0.05
O02589,C0249,P0074,2026-01-24,3,0.2
O02590,C0012,P0006,2025-03-22,2,0.2
O02591,C0043,P0022,2025-03-17,1,0.05
O02592,C0191,P0084,2026-06-17,2,0.05
O02593,C0084,P0005,2025-07-16,2,0.05
O02594,C0227,P0002,2026-05-18,3,0.15
O02595,C0070,P0040,2025-06-16,1,0.0
O02596,C0133,P0038,2025-01-26,3,0.15
O02597,C0421,P0063,2025-06-18,4,0.0
O02598,C0400,P0001,2025-10-11,2,0.0
O02599,C0348,P0026,2025-05-18,4,0.0
O02600,C0320,P0077,2026-05-21,1,0.05
O02601,C0179,P0070,2026-04-11,2,0.2
O02602,C0492,P0094,2025-08-28,4,0.15
O02603,C0372,P0017,2025-09-11,1,0.15
O02604,C0205,P0047,2025-07-23,3,0.1
O02605,C0255,P0084,2025-08-08,1,0.2
O02606,C0157,P0062,2025-11-01,1,0.2
O02607,C0192,P0091,2026-02-28,2,0.0
O02608,C0035,P0087,2025-05-19,2,0.05
O02609,C0293,P0051,2025-04-10,1,0.0
O02610,C0402,P0012,2025-07-15,1,0.15
O02611,C0444,P0078,2026-02-25,2,0.05
O02612,C0124,P0079,2025-02-01,2,0.15
O02613,C0387,P0049,2026-04-11,3,0.2
O02614,C0345,P0025,2025-07-19,2,0.05
O02615,C0282,P0014,2025-03-14,2,0.2
O02616,C0306,P0067,2025-04-07,2,0.0
O02617,C0056,P0008,2025-07-04,4,0.0
O02618,C0193,P0056,2025-06-21,1,0.05
O02619,C0024,P0026,2026-03-07,2,0.05
O02620,C0122,P0093,2025-05-10,4,0.2
O02621,C0045,P0080,2026-03-11,2,0.1
O02622,C0331,P0082,2025-12-08,1,0.1
O02623,C0146,P0082,2025-01-13,3,0.1
O02624,C0328,P0012,2025-09-28,3,0.0
O02625,C0144,P0068,2025-04-09,3,0.2
O02626,C0408,P0033,2026-04-14,3,0.1
O02627,C0402,P0051,2025-10-18,4,0.05
O02628,C0134,P0041,2026-06-21,3,0.05
O02629,C0252,P0044,2026-02-18,4,0.1
O02630,C0413,P0042,2026-05-20,4,0.15
O02631,C0291,P0092,2026-05-08,1,0.1
O02632,C0173,P0042,2025-03-13,1,0.15
O02633,C0351,P0069,2025-04-25,2,0.0
O02634,C0257,P0020,2025-05-02,2,0.05
O02635,C0302,P0016,2026-02-03,3,0.2
O02636,C0318,P0008,2025-02-05,3,0.1
O02637,C0141,P0014,2026-05-17,1,0.0
O02638,C0362,P0079,2025-04-09,4,0.05
O02639,C0347,P0098,2026-02-02,2,0.15
O02640,C0175,P0026,2025-07-22,2,0.1
O02641,C0429,P0042,2025-11-25,2,0.05
O02642,C0007,P0058,2025-09-05,1,0.2
O02643,C0083,P0016,2025-08-31,2,0.15
O02644,C0226,P0056,2025-03-24,2,0.2
O02645,C0057,P0085,2026-06-17,1,0.2
O02646,C0376,P0011,2026-01-21,3,0.0
O02647,C0491,P0025,2025-03-26,4,0.0
O02648,C0028,P0049,2025-12-21,1,0.15
O02649,C0068,P0041,2025-09-30,1,0.05
O02650,C0327,P0016,2025-04-22,3,0.0
O02651,C0191,P0028,2025-05-19,1,0.05
O02652,C0291,P0055,2026-05-03,1,0.1
O02653,C0256,P0080,2025-11-23,1,0.2
O02654,C0410,P0019,2026-02-21,4,0.05
O02655,C0274,P0036,2025-04-30,3,0.05
O02656,C0190,P0070,2025-01-23,3,0.05
O02657,C0418,P0094,2025-09-04,2,0.2
O02658,C0384,P0026,2025-07-01,4,0.15
O02659,C0479,P0037,2025-11-28,2,0.1
O02660,C0106,P0035,2025-12-28,4,0.05
O02661,C0106,P0043,2026-06-28,1,0.15
O02662,C0292,P0034,2025-11-11,3,0.05
O02663,C0054,P0048,2025-11-15,4,0.1
O02664,C0316,P0067,2025-12-23,3,0.2
O02665,C0223,P0070,2025-04-12,1,0.15
O02666,C0411,P0005,2026-01-07,4,0.15
O02667,C0494,P0012,2025-08-22,1,0.0
O02668,C0469,P0031,2025-11-20,2,0.1
O02669,C0229,P0052,2026-06-10,1,0.05
O02670,C0302,P0004,2026-06-01,4,0.0
O02671,C0483,P0005,2025-11-22,1,0.1
O02672,C0360,P0042,2025-03-06,2,0.15
O02673,C0394,P0065,2026-05-05,4,0.1
O02674,C0043,P0088,2025-08-27,4,0.2
O02675,C0232,P0015,2025-05-28,2,0.1
O02676,C0074,P0040,2025-03-07,3,0.0
O02677,C0412,P0029,2025-09-28,1,0.2
O02678,C0206,P0008,2026-03-01,1,0.0
O02679,C0368,P0068,2025-07-01,2,0.0
O02680,C0379,P0032,2025-08-11,2,0.15
O02681,C0478,P0096,2026-01-08,1,0.15
O02682,C0206,P0086,2025-06-16,3,0.05
O02683,C0076,P0057,2025-03-26,2,0.05
O02684,C0123,P0043,2025-08-08,1,0.05
O02685,C0107,P0088,2025-01-24,4,0.1
O02686,C0301,P0066,2025-04-29,4,0.2
O02687,C0218,P0017,2025-07-14,1,0.0
O02688,C0070,P0040,2025-05-07,2,0.2
O02689,C0255,P0051,2025-12-31,3,0.0
O02690,C0060,P0021,2025-01-23,2,0.15
O02691,C0277,P0046,2026-06-23,3,0.1
O02692,C0400,P0100,2025-10-05,4,0.2
O02693,C0128,P0051,2025-05-24,1,0.0
O02694,C0236,P0088,2025-07-30,4,0.0
O02695,C0063,P0072,2026-01-16,3,0.05
O02696,C0068,P0053,2025-05-29,1,0.0
O02697,C0065,P0028,2026-04-19,3,0.05
O02698,C0130,P0041,2025-07-03,4,0.1
O02699,C0453,P0059,2026-03-23,3,0.05
O02700,C0372,P0054,2025-05-06,1,0.15
O02701,C0310,P0055,2025-09-05,3,0.15
O02702,C0116,P0007,2026-04-16,3,0.05
O02703,C0106,P0008,2025-04-30,2,0.05
O02704,C0379,P0029,2025-10-08,3,0.05
O02705,C0489,P0078,2026-05-20,2,0.0
O02706,C0059,P0018,2026-04-29,3,0.1
O02707,C0053,P0058,2026-01-08,3,0.0
O02708,C0418,P0042,2025-04-20,1,0.15
O02709,C0332,P0033,2025-02-17,2,0.05
O02710,C0111,P0087,2025-06-16,2,0.1
O02711,C0210,P0049,2026-04-08,2,0.15
O02712,C0396,P0059,2026-02-28,3,0.1
O02713,C0162,P0060,2025-12-09,2,0.05
O02714,C0416,P0078,2026-06-24,2,0.05
O02715,C0129,P0028,2025-06-02,2,0.2
O02716,C0465,P0072,2025-08-16,4,0.1
O02717,C0136,P0065,2025-06-11,3,0.15
O02718,C0104,P0069,2026-02-01,3,0.2
O02719,C0143,P0077,2026-05-13,4,0.0
O02720,C0414,P0066,2025-04-01,3,0.2
O02721,C0212,P0035,2025-03-14,3,0.05
O02722,C0023,P0008,2025-02-14,4,0.0
O02723,C0160,P0075,2025-07-02,1,0.2
O02724,C0185,P0028,2025-09-03,3,0.0
O02725,C0188,P0065,2025-06-21,2,0.15
O02726,C0243,P0011,2026-05-11,2,0.15
O02727,C0382,P0064,2025-03-20,3,0.0
O02728,C0143,P0084,2025-06-22,3,0.2
O02729,C0461,P0008,2025-07-14,1,0.15
O02730,C0088,P0028,2025-05-12,1,0.1
O02731,C0099,P0050,2026-03-05,3,0.0
O02732,C0215,P0042,2026-02-11,4,0.2
O02733,C0346,P0001,2025-05-24,2,0.05
O02734,C0247,P0094,2025-03-16,1,0.05
O02735,C0344,P0046,2025-11-16,1,0.2
O02736,C0003,P0071,2025-01-16,2,0.2
O02737,C0110,P0019,2026-04-13,4,0.0
O02738,C0240,P0017,2025-06-10,4,0.15
O02739,C0039,P0099,2026-02-28,1,0.15
O02740,C0389,P0096,2026-06-07,3,0.1
O02741,C0469,P0075,2025-12-12,1,0.0
O02742,C0134,P0048,2025-05-16,4,0.1
O02743,C0151,P0051,2026-05-10,3,0.0
O02744,C0219,P0020,2025-04-06,2,0.05
O02745,C0262,P0064,2025-04-24,3,0.15
O02746,C0037,P0040,2025-09-06,2,0.1
O02747,C0041,P0019,2026-05-17,1,0.2
O02748,C0233,P0024,2025-02-14,2,0.0
O02749,C0379,P0021,2026-06-24,1,0.1
O02750,C0303,P0089,2026-06-17,1,0.2
O02751,C0240,P0056,2026-06-18,4,0.2
O02752,C0166,P0081,2025-06-28,3,0.0
O02753,C0068,P0041,2025-07-09,2,0.1
O02754,C0168,P0023,2025-11-26,3,0.05
O02755,C0025,P0030,2026-04-13,2,0.2
O02756,C0248,P0092,2026-01-23,1,0.1
O02757,C0456,P0020,2025-09-30,4,0.1
O02758,C0030,P0016,2025-06-10,1,0.1
O02759,C0104,P0066,2026-02-13,1,0.05
O02760,C0419,P0022,2026-04-13,1,0.15
O02761,C0016,P0014,2025-01-05,1,0.0
O02762,C0160,P0097,2025-06-16,3,0.05
O02763,C0344,P0089,2026-04-19,4,0.0
O02764,C0103,P0090,2026-01-02,2,0.2
O02765,C0239,P0007,2025-11-13,3,0.2
O02766,C0435,P0016,2025-02-15,1,0.15
O02767,C0297,P0066,2026-04-28,3,0.05
O02768,C0436,P0061,2026-04-19,1,0.1
O02769,C0307,P0036,2025-01-22,1,0.15
O02770,C0273,P0052,2025-01-26,1,0.0
O02771,C0075,P0060,2025-03-01,4,0.05
O02772,C0034,P0062,2025-01-27,2,0.05
O02773,C0190,P0050,2026-04-10,4,0.05
O02774,C0030,P0085,2025-09-28,1,0.0
O02775,C0319,P0064,2025-01-02,2,0.2
O02776,C0380,P0084,2025-04-24,1,0.15
O02777,C0094,P0062,2025-07-19,1,0.2
O02778,C0242,P0063,2026-02-25,3,0.0
O02779,C0147,P0004,2025-01-02,1,0.15
O02780,C0268,P0008,2025-11-08,1,0.0
O02781,C0365,P0030,2026-02-03,2,0.2
O02782,C0402,P0073,2025-01-24,1,0.05
O02783,C0053,P0034,2026-04-23,3,0.1
O02784,C0094,P0075,2025-03-31,1,0.05
O02785,C0029,P0024,2025-12-09,4,0.0
O02786,C0096,P0008,2026-02-14,1,0.1
O02787,C0035,P0055,2025-10-23,3,0.05
O02788,C0344,P0063,2026-01-14,4,0.2
O02789,C0231,P0092,2026-02-13,4,0.2
O02790,C0244,P0030,2026-02-05,1,0.1
O02791,C0351,P0090,2025-02-07,2,0.1
O02792,C0232,P0058,2025-05-22,4,0.05
O02793,C0310,P0090,2025-03-29,3,0.05
O02794,C0025,P0083,2025-10-10,4,0.05
O02795,C0447,P0099,2025-01-31,1,0.05
O02796,C0439,P0013,2025-11-07,3,0.2
O02797,C0440,P0009,2025-10-18,4,0.15
O02798,C0073,P0028,2025-10-19,4,0.05
O02799,C0330,P0092,2025-07-17,1,0.05
O02800,C0261,P0007,2025-09-10,4,0.0
O02801,C0243,P0012,2025-10-05,4,0.15
O02802,C0475,P0059,2025-06-03,4,0.1
O02803,C0115,P0034,2025-09-25,4,0.0
O02804,C0006,P0047,2025-03-27,4,0.05
O02805,C0300,P0096,2026-05-28,4,0.15
O02806,C0318,P0016,2025-01-11,4,0.1
O02807,C0203,P0064,2026-03-09,2,0.0
O02808,C0038,P0022,2026-06-03,2,0.05
O02809,C0474,P0025,2026-06-03,4,0.0
O02810,C0121,P0100,2025-08-26,2,0.0
O02811,C0024,P0054,2026-01-08,1,0.05
O02812,C0375,P0025,2026-04-16,1,0.0
O02813,C0462,P0053,2026-04-05,3,0.2
O02814,C0118,P0017,2025-05-28,2,0.0
O02815,C0400,P0036,2025-09-07,2,0.1
O02816,C0326,P0065,2026-04-16,3,0.0
O02817,C0401,P0030,2025-09-12,2,0.0
O02818,C0031,P0059,2025-05-09,4,0.0
O02819,C0176,P0034,2025-04-05,2,0.2
O02820,C0123,P0030,2026-05-05,3,0.15
O02821,C0427,P0002,2026-04-27,4,0.0
O02822,C0016,P0042,2025-04-02,4,0.1
O02823,C0346,P0053,2025-02-24,4,0.1
O02824,C0122,P0051,2025-09-25,2,0.2
O02825,C0091,P0087,2026-01-19,1,0.05
O02826,C0114,P0018,2025-07-02,3,0.05
O02827,C0155,P0063,2026-06-22,3,0.2
O02828,C0454,P0060,2026-04-28,2,0.1
O02829,C0399,P0046,2026-01-11,1,0.05
O02830,C0500,P0033,2026-05-16,2,0.05
O02831,C0022,P0098,2026-06-17,2,0.15
O02832,C0143,P0044,2026-03-29,2,0.1
O02833,C0162,P0065,2025-12-22,3,0.15
O02834,C0048,P0074,2025-07-08,4,0.0
O02835,C0401,P0011,2025-07-16,1,0.1
O02836,C0269,P0096,2026-01-03,3,0.0
O02837,C0386,P0093,2026-05-13,4,0.1
O02838,C0418,P0035,2025-04-14,3,0.15
O02839,C0495,P0034,2025-08-17,3,0.15
O02840,C0491,P0004,2025-01-09,3,0.15
O02841,C0128,P0002,2026-03-10,3,0.15
O02842,C0061,P0057,2025-08-17,4,0.15
O02843,C0069,P0091,2025-01-25,1,0.15
O02844,C0156,P0096,2025-04-30,2,0.1
O02845,C0263,P0076,2025-02-06,4,0.15
O02846,C0007,P0023,2025-08-17,4,0.0
O02847,C0248,P0017,2025-11-04,2,0.0
O02848,C0132,P0002,2025-12-05,1,0.2
O02849,C0130,P0100,2026-06-28,1,0.0
O02850,C0254,P0054,2025-12-19,2,0.0
O02851,C0105,P0099,2026-06-29,2,0.0
O02852,C0354,P0034,2025-11-29,1,0.1
O02853,C0252,P0068,2025-12-25,3,0.0
O02854,C0167,P0053,2026-04-01,1,0.15
O02855,C0418,P0087,2026-03-31,2,0.0
O02856,C0303,P0100,2025-09-19,3,0.2
O02857,C0045,P0032,2025-12-04,1,0.05
O02858,C0426,P0066,2026-04-02,1,0.15
O02859,C0418,P0056,2026-06-20,3,0.2
O02860,C0234,P0086,2026-05-03,3,0.05
O02861,C0024,P0065,2025-12-24,3,0.05
O02862,C0202,P0031,2025-04-06,1,0.1
O02863,C0144,P0100,2025-02-12,4,0.2
O02864,C0153,P0069,2025-12-23,3,0.0
O02865,C0057,P0099,2026-01-23,4,0.05
O02866,C0297,P0006,2025-09-03,2,0.2
O02867,C0240,P0030,2026-02-04,2,0.0
O02868,C0410,P0054,2025-06-26,2,0.15
O02869,C0067,P0031,2025-07-08,1,0.0
O02870,C0490,P0094,2025-12-11,3,0.2
O02871,C0049,P0067,2026-06-13,1,0.2
O02872,C0359,P0015,2025-07-02,1,0.1
O02873,C0371,P0010,2026-04-19,2,0.2
O02874,C0146,P0018,2025-04-19,4,0.05
O02875,C0171,P0012,2026-04-21,3,0.05
O02876,C0205,P0076,2026-01-14,3,0.05
O02877,C0176,P0023,2026-03-22,4,0.0
O02878,C0074,P0009,2026-04-12,1,0.15
O02879,C0490,P0060,2026-03-03,3,0.0
O02880,C0181,P0046,2026-06-11,3,0.05
O02881,C0002,P0061,2025-02-01,1,0.0
O02882,C0262,P0032,2026-01-02,4,0.1
O02883,C0250,P0069,2025-07-11,1,0.05
O02884,C0095,P0043,2025-04-29,2,0.1
O02885,C0291,P0034,2025-01-05,4,0.2
O02886,C0087,P0093,2025-02-13,2,0.05
O02887,C0406,P0015,2026-03-29,4,0.2
O02888,C0014,P0048,2025-10-22,3,0.15
O02889,C0290,P0004,2026-01-20,1,0.15
O02890,C0223,P0065,2026-06-05,1,0.05
O02891,C0258,P0044,2025-08-12,2,0.2
O02892,C0359,P0009,2025-06-23,4,0.05
O02893,C0381,P0072,2026-01-13,4,0.05
O02894,C0469,P0061,2025-08-16,3,0.0
O02895,C0426,P0098,2026-05-26,1,0.2
O02896,C0317,P0072,2025-01-30,3,0.2
O02897,C0049,P0095,2025-10-31,4,0.2
O02898,C0274,P0097,2025-08-28,2,0.1
O02899,C0343,P0030,2025-02-25,2,0.2
O02900,C0314,P0075,2025-04-07,4,0.2
O02901,C0491,P0096,2026-01-14,3,0.1
O02902,C0356,P0072,2026-01-26,3,0.0
O02903,C0010,P0024,2026-06-15,2,0.0
O02904,C0281,P0061,2026-06-16,4,0.1
O02905,C0392,P0021,2025-10-16,4,0.15
O02906,C0324,P0083,2025-08-24,4,0.05
O02907,C0266,P0050,2026-05-28,1,0.05
O02908,C0437,P0030,2025-03-19,4,0.05
O02909,C0325,P0089,2025-03-18,4,0.1
O02910,C0476,P0056,2025-01-20,2,0.05
O02911,C0136,P0093,2025-08-30,1,0.0
O02912,C0182,P0051,2026-01-29,3,0.2
O02913,C0210,P0044,2025-02-12,4,0.1
O02914,C0241,P0094,2025-03-07,3,0.15
O02915,C0275,P0017,2026-04-20,2,0.15
O02916,C0483,P0067,2025-09-27,1,0.0
O02917,C0329,P0084,2026-04-14,3,0.05
O02918,C0172,P0095,2025-03-01,3,0.0
O02919,C0287,P0004,2025-12-17,4,0.0
O02920,C0496,P0010,2026-02-16,3,0.0
O02921,C0354,P0098,2025-10-11,2,0.15
O02922,C0097,P0083,2026-06-23,2,0.15
O02923,C0199,P0080,2025-01-24,2,0.0
O02924,C0168,P0072,2025-10-12,2,0.2
O02925,C0325,P0079,2025-01-15,2,0.05
O02926,C0174,P0063,2025-05-20,1,0.0
O02927,C0098,P0100,2025-04-08,2,0.1
O02928,C0325,P0030,2026-05-02,1,0.2
O02929,C0395,P0072,2025-12-22,4,0.2
O02930,C0385,P0071,2026-03-10,3,0.05
O02931,C0280,P0049,2025-08-08,4,0.05
O02932,C0319,P0046,2025-01-04,4,0.05
O02933,C0132,P0067,2025-10-20,3,0.2
O02934,C0168,P0078,2026-06-23,1,0.1
O02935,C0391,P0085,2025-03-07,2,0.1
O02936,C0383,P0096,2025-10-21,4,0.2
O02937,C0129,P0001,2025-06-29,2,0.2
O02938,C0264,P0064,2026-05-27,1,0.05
O02939,C0393,P0055,2025-10-26,2,0.1
O02940,C0271,P0050,2026-06-21,2,0.1
O02941,C0500,P0048,2026-05-30,3,0.2
O02942,C0089,P0023,2026-02-06,1,0.0
O02943,C0460,P0091,2025-12-18,3,0.2
O02944,C0357,P0011,2026-04-07,1,0.05
O02945,C0430,P0078,2025-09-17,4,0.05
O02946,C0150,P0090,2025-05-24,3,0.2
O02947,C0389,P0027,2026-03-19,4,0.2
O02948,C0100,P0009,2025-09-17,4,0.2
O02949,C0057,P0073,2025-02-27,1,0.0
O02950,C0380,P0017,2025-01-29,2,0.2
O02951,C0497,P0036,2025-08-08,3,0.2
O02952,C0294,P0025,2026-06-22,3,0.15
O02953,C0344,P0078,2025-03-01,3,0.05
O02954,C0026,P0090,2025-02-22,1,0.05
O02955,C0015,P0052,2025-09-10,1,0.15
O02956,C0328,P0040,2025-04-03,3,0.15
O02957,C0348,P0067,2026-04-27,1,0.2
O02958,C0471,P0087,2026-04-02,3,0.0
O02959,C0325,P0025,2026-03-13,3,0.0
O02960,C0418,P0090,2025-12-07,3,0.2
O02961,C0141,P0069,2026-02-23,4,0.2
O02962,C0287,P0059,2026-03-03,4,0.15
O02963,C0473,P0053,2025-12-24,3,0.1
O02964,C0462,P0069,2025-01-30,1,0.05
O02965,C0422,P0023,2026-04-29,1,0.0
O02966,C0099,P0027,2025-12-06,1,0.15
O02967,C0349,P0084,2025-11-28,3,0.2
O02968,C0109,P0089,2026-05-19,2,0.15
O02969,C0460,P0017,2025-03-20,4,0.2
O02970,C0479,P0035,2025-03-01,3,0.0
O02971,C0228,P0061,2025-10-01,2,0.05
O02972,C0239,P0036,2026-03-12,1,0.15
O02973,C0257,P0099,2025-08-23,4,0.0
O02974,C0118,P0041,2026-04-07,4,0.1
O02975,C0266,P0057,2026-06-21,1,0.1
O02976,C0058,P0051,2025-01-23,2,0.1
O02977,C0270,P0094,2025-12-08,1,0.2
O02978,C0445,P0064,2025-12-21,3,0.05
O02979,C0171,P0012,2025-10-05,1,0.2
O02980,C0249,P0045,2025-12-09,2,0.05
O02981,C0172,P0033,2025-07-12,4,0.0
O02982,C0469,P0001,2025-10-17,4,0.15
O02983,C0303,P0076,2025-07-23,1,0.2
O02984,C0421,P0024,2026-01-31,2,0.0
O02985,C0012,P0074,2025-04-28,2,0.15
O02986,C0363,P0063,2026-03-30,3,0.15
O02987,C0213,P0016,2025-08-07,4,0.0
O02988,C0018,P0038,2025-07-16,4,0.05
O02989,C0022,P0052,2025-08-10,3,0.1
O02990,C0382,P0004,2025-01-26,4,0.2
O02991,C0185,P0041,2025-10-15,4,0.1
O02992,C0492,P0065,2026-04-18,4,0.15
O02993,C0383,P0024,2025-11-19,4,0.15
O02994,C0229,P0049,2025-03-21,2,0.0
O02995,C0134,P0053,2026-01-13,2,0.05
O02996,C0181,P0030,2025-05-01,1,0.15
O02997,C0237,P0069,2025-04-15,2,0.2
O02998,C0059,P0075,2025-03-15,4,0.1
O02999,C0024,P0005,2025-04-14,3,0.05
O03000,C0082,P0084,2026-05-25,4,0.2
O03001,C0228,P0043,2026-01-18,3,0.1
O03002,C0372,P0003,2026-01-30,3,0.0
O03003,C0387,P0032,2026-04-13,3,0.15
O03004,C0262,P0087,2025-04-10,4,0.2
O03005,C0082,P0088,2025-03-20,4,0.1
O03006,C0339,P0069,2026-06-10,2,0.0
O03007,C0355,P0020,2026-06-08,1,0.1
O03008,C0105,P0053,2026-06-03,3,0.05
O03009,C0103,P0012,2025-03-26,4,0.0
O03010,C0169,P0020,2026-05-08,4,0.05
O03011,C0232,P0099,2025-10-30,1,0.15
O03012,C0391,P0013,2026-03-29,3,0.1
O03013,C0257,P0012,2026-03-08,3,0.0
O03014,C0069,P0033,2025-06-05,4,0.2
O03015,C0341,P0093,2025-12-11,2,0.1
O03016,C0025,P0035,2025-06-18,4,0.0
O03017,C0137,P0025,2025-03-17,1,0.2
O03018,C0121,P0080,2025-10-07,2,0.2
O03019,C0125,P0094,2026-01-04,3,0.05
O03020,C0468,P0003,2026-01-10,1,0.2
O03021,C0344,P0025,2025-10-27,4,0.1
O03022,C0260,P0099,2025-12-15,1,0.2
O03023,C0327,P0033,2025-05-31,4,0.1
O03024,C0019,P0079,2025-11-18,3,0.2
O03025,C0486,P0085,2026-04-28,4,0.05
O03026,C0218,P0075,2026-03-11,4,0.1
O03027,C0283,P0052,2026-03-30,3,0.0
O03028,C0218,P0031,2025-10-07,4,0.1
O03029,C0007,P0096,2025-07-09,4,0.05
O03030,C0302,P0058,2025-03-01,2,0.05
O03031,C0001,P0010,2025-07-31,1,0.15
O03032,C0297,P0058,2025-08-24,3,0.05
O03033,C0067,P0070,2025-08-21,2,0.0
O03034,C0408,P0028,2025-02-26,4,0.2
O03035,C0451,P0006,2025-04-27,3,0.05
O03036,C0180,P0059,2026-05-08,3,0.15
O03037,C0328,P0088,2025-03-18,2,0.2
O03038,C0325,P0097,2025-11-28,1,0.0
O03039,C0374,P0020,2025-03-30,4,0.1
O03040,C0337,P0044,2025-11-06,2,0.15
O03041,C0312,P0028,2026-04-30,3,0.2
O03042,C0371,P0024,2025-08-08,3,0.1
O03043,C0226,P0039,2026-01-27,2,0.2
O03044,C0208,P0037,2025-06-10,3,0.05
O03045,C0326,P0063,2025-01-29,1,0.15
O03046,C0063,P0071,2025-08-02,1,0.2
O03047,C0355,P0080,2025-06-21,1,0.2
O03048,C0105,P0022,2025-01-15,4,0.15
O03049,C0159,P0086,2025-11-24,1,0.05
O03050,C0216,P0067,2025-03-14,1,0.1
O03051,C0296,P0050,2025-04-29,3,0.2
O03052,C0122,P0064,2025-01-24,4,0.15
O03053,C0305,P0024,2026-05-16,4,0.05
O03054,C0215,P0028,2026-06-30,4,0.0
O03055,C0060,P0021,2025-01-03,3,0.2
O03056,C0266,P0095,2025-04-01,1,0.15
O03057,C0126,P0024,2025-10-01,4,0.15
O03058,C0242,P0041,2025-08-31,2,0.05
