order_id,customer_id,product_id,order_date,quantity,discount
O02091,C0072,P0036,2025-06-16,1,0.1
O02092,C0023,P0086,2026-05-13,4,0.2
O02093,C0170,P0051,2026-05-18,2,0.05
O02094,C0126,P0040,2025-06-27,4,0.2
O02098,C0099,P0037,2025-10-12,2,0.15
O02100,C0210,P0012,2026-03-28,2,0.15
O02102,C0015,P0022,2026-04-02,2,0.0
O02104,C0120,P0093,2025-06-30,3,0.2
O02105,C0216,P0003,2025-11-01,2,0.1
O02106,C0030,P0001,2025-11-18,4,0.0
O02107,C0038,P0030,2025-07-18,4,0.0
O02108,C0263,P0081,2025-10-20,3,0.1
O02109,C0407,P0100,2026-05-19,3,0.1
O02110,C0195,P0043,2025-12-05,3,0.05
O02112,C0124,P0061,2025-10-04,3,0.15
O02113,C0444,P0001,2026-03-27,1,0.2
O02114,C0213,P0085,2025-09-09,4,0.2
O02116,C0470,P0069,2026-06-19,1,0.2
O02119,C0045,P0087,2025-12-03,1,0.0
O02122,C0198,P0088,2025-11-04,3,0.0
O02123,C0027,P0079,2025-09-11,3,0.0
O02124,C0024,P0036,2025-12-03,1,0.15
O02127,C0203,P0058,2026-05-14,2,0.15
O02131,C0390,P0014,2026-03-17,3,0.1
O02133,C0268,P0023,2026-04-18,3,0.05
O02135,C0209,P0076,2026-04-29,4,0.0
O02136,C0288,P0018,2026-01-28,3,0.15
O02138,C0104,P0040,2026-02-21,1,0.1
O02139,C0087,P0023,2025-09-17,2,0.2
O02140,C0020,P0047,2026-03-21,4,0.1
O02141,C0194,P0028,2025-10-18,4,0.0
O02143,C0003,P0054,2025-07-05,3,0.0
O02144,C0346,P0013,2026-03-28,3,0.0
O02145,C0190,P0021,2025-08-08,2,0.15
O02146,C0006,P0008,2025-04-21,2,0.0
O02153,C0059,P0014,2026-01-03,1,0.0
O02155,C0258,P0089,2025-09-20,4,0.15
O02156,C0246,P0096,2025-12-10,4,0.15
O02157,C0114,P0030,2025-06-21,3,0.15
O02160,C0257,P0034,2025-11-08,4,0.2
O02162,C0007,P0039,2025-05-13,4,0.05
O02163,C0022,P0057,2025-10-04,1,0.1
O02165,C0068,P0012,2025-03-21,4,0.0
O02166,C0133,P0053,2025-11-25,3,0.0
O02170,C0124,P0098,2025-07-18,3,0.1
O02172,C0041,P0003,2026-05-22,4,0.0
O02173,C0011,P0011,2025-03-13,4,0.05
O02176,C0409,P0004,2026-04-08,3,0.2
O02178,C0096,P0044,2025-10-23,4,0.1
O02180,C0012,P0055,2026-05-02,2,0.0
O02183,C0224,P0035,2026-04-24,3,0.1
O02184,C0106,P0039,2026-06-10,1,0.2
O02185,C0179,P0002,2025-10-12,3,0.05
O02188,C0050,P0021,2025-10-27,4,0.0
O02189,C0132,P0004,2026-02-28,3,0.0
O02190,C0034,P0083,2026-02-25,2,0.1
O02191,C0458,P0075,2026-06-23,2,0.15
O02192,C0055,P0031,2026-03-07,2,0.2
O02194,C0104,P0080,2026-01-16,4,0.15
O02195,C0020,P0039,2025-09-29,3,0.0
O02198,C0084,P0062,2026-05-01,3,0.05
O02201,C0073,P0016,2026-03-31,1,0.2
O02202,C0124,P0008,2025-08-16,2,0.0
O02203,C0287,P0030,2026-06-16,3,0.0
O02206,C0179,P0093,2025-11-10,4,0.2
O02207,C0115,P0047,2026-06-24,2,0.05
O02208,C0199,P0059,2026-03-25,1,0.05
O02210,C0254,P0041,2025-12-21,3,0.2
O02212,C0260,P0014,2025-09-19,3,0.15
O02213,C0262,P0032,2025-11-19,3,0.05
O02215,C0151,P0032,2025-12-03,4,0.0
O02216,C0261,P0089,2026-04-16,3,0.15
O02217,C0407,P0058,2026-04-18,3,0.05
O02218,C0022,P0011,2026-05-21,3,0.1
O02223,C0003,P0001,2026-02-10,4,0.0
O02225,C0091,P0065,2025-09-12,2,0.15
O02226,C0369,P0032,2026-06-02,4,0.15
O02229,C0139,P0069,2025-09-12,1,0.05
O02232,C0262,P0012,2026-05-10,4,0.05
O02233,C0145,P0030,2025-08-20,4,0.2
O02236,C0114,P0032,2026-01-05,4,0.05
O02237,C0122,P0056,2025-05-09,4,0.15
O02238,C0393,P0017,2026-05-11,3,0.15
O02241,C0038,P0087,2026-06-17,3,0.05
O02243,C0323,P0053,2026-04-20,3,0.0
O02245,C0162,P0056,2025-10-21,4,0.15
O02246,C0173,P0061,2025-10-22,2,0.0
O02247,C0094,P0050,2026-01-26,1,0.1
O02248,C0087,P0023,2025-10-26,1,0.2
O02253,C0250,P0077,2026-01-13,1,0.2
O02254,C0145,P0087,2026-06-28,1,0.1
O02256,C0316,P0068,2026-02-05,3,0.2
O02257,C0102,P0074,2025-07-07,4,0.0
O02260,C0039,P0095,2025-11-16,3,0.15
O02261,C0147,P0018,2025-11-23,4,0.15
O02264,C0130,P0072,2025-09-18,4,0.15
O02271,C0051,P0073,2025-09-23,2,0.1
O02272,C0136,P0069,2026-06-29,3,0.15
O02274,C0048,P0071,2025-03-06,3,0.05
O02275,C0079,P0056,2026-06-22,4,0.0
O02276,C0212,P0076,2026-04-09,3,0.2
O02280,C0119,P0099,2026-05-26,3,0.1
O02282,C0050,P0081,2026-04-08,2,0.1
O02283,C0296,P0053,2025-12-30,2,0.0
O02284,C0338,P0047,2026-06-15,2,0.2
O02285,C0019,P0057,2026-06-24,1,0.1
O02288,C0324,P0007,2026-05-15,2,0.15
O02290,C0139,P0074,2025-08-20,3,0.0
O02294,C0081,P0055,2025-08-22,4,0.2
O02297,C0143,P0078,2026-02-18,3,0.05
O02298,C0175,P0076,2026-03-02,2,0.0
O02299,C0398,P0053,2026-04-19,2,0.15
O02301,C0008,P0066,2025-10-26,3,0.0
O02302,C0141,P0071,2026-04-25,2,0.0
O02303,C0240,P0061,2025-10-07,3,0.0
O02306,C0353,P0018,2026-03-25,4,0.15
O02307,C0500,P0069,2026-06-12,1,0.2
O02308,C0152,P0005,2026-05-03,2,0.1
O02309,C0091,P0085,2025-08-11,3,0.2
O02310,C0442,P0048,2026-05-19,1,0.0
O02312,C0357,P0097,2026-03-18,4,0.0
O02314,C0250,P0098,2025-12-30,4,0.05
O02317,C0154,P0090,2025-06-08,3,0.0
O02320,C0472,P0007,2026-06-23,1,0.15
O02327,C0114,P0044,2025-09-01,2,0.1
O02336,C0319,P0095,2026-03-18,3,0.0
O02340,C0350,P0034,2026-01-13,2,0.1
O02341,C0240,P0014,2025-12-06,4,0.0
O02342,C0320,P0030,2026-02-17,3,0.05
O02343,C0066,P0031,2026-03-30,2,0.2
O02344,C0133,P0012,2025-11-17,3,0.0
O02345,C0357,P0006,2026-05-22,4,0.05
O02346,C0057,P0066,2026-01-04,1,0.2
O02347,C0048,P0058,2026-03-11,4,0.2
O02348,C0232,P0025,2026-02-22,3,0.15
O02351,C0024,P0039,2026-05-06,3,0.15
O02352,C0309,P0069,2026-01-06,3,0.2
O02353,C0226,P0062,2026-06-22,3,0.1
O02355,C0103,P0034,2026-04-01,1,0.05
O02357,C0449,P0065,2026-04-21,1,0.2
O02358,C0116,P0069,2025-05-29,4,0.0
O02359,C0035,P0085,2026-02-11,3,0.15
O02360,C0067,P0010,2026-03-01,2,0.2
O02362,C0215,P0003,2025-12-21,1,0.2
O02365,C0184,P0089,2025-11-18,2,0.15
O02366,C0033,P0017,2025-08-23,2,0.2
O02370,C0001,P0034,2026-03-07,1,0.05
O02373,C0053,P0039,2025-07-17,2,0.15
O02374,C0308,P0093,2026-03-04,4,0.15
O02376,C0025,P0085,2026-05-02,3,0.1
O02378,C0045,P0058,2025-02-27,1,0.15
O02380,C0078,P0053,2026-05-26,2,0.1
O02382,C0219,P0064,2025-10-22,4,0.2
O02383,C0141,P0094,2026-02-11,3,0.15
O02386,C0133,P0039,2025-10-23,3,0.2
O02387,C0291,P0026,2025-10-29,4,0.1
O02389,C0044,P0095,2025-09-08,2,0.05
O02390,C0067,P0095,2026-04-22,4,0.0
O02391,C0139,P0074,2025-11-09,3,0.05
O02392,C0062,P0033,2025-06-02,3,0.15
O02393,C0080,P0085,2025-04-23,2,0.1
O02394,C0026,P0010,2025-04-27,1,0.1
O02395,C0376,P0088,2026-05-11,3,0.05
O02396,C0191,P0020,2025-10-04,1,0.0
O02399,C0311,P0091,2026-04-26,1,0.05
O02401,C0048,P0072,2026-02-28,2,0.0
O02402,C0020,P0004,2025-07-11,3,0.05
O02403,C0271,P0040,2026-02-03,2,0.0
O02405,C0102,P0043,2025-06-23,4,0.0
O02408,C0085,P0079,2026-03-09,4,0.1
O02409,C0155,P0053,2025-12-06,3,0.05
O02412,C0112,P0011,2025-10-19,1,0.1
O02414,C0260,P0013,2026-06-03,1,0.1
O02417,C0059,P0031,2025-10-18,1,0.1
O02418,C0005,P0004,2025-08-27,2,0.2
O02420,C0149,P0033,2025-06-10,4,0.0
O02421,C0137,P0100,2026-03-17,1,0.0
O02422,C0353,P0037,2026-02-05,1,0.15
O02424,C0028,P0077,2026-04-10,2,0.2
O02425,C0276,P0067,2025-11-10,4,0.15
O02426,C0341,P0051,2026-06-04,1,0.2
O02427,C0118,P0070,2025-10-01,1,0.1
O02429,C0216,P0038,2026-02-18,4,0.2
O02430,C0285,P0064,2026-04-27,2,0.1
O02432,C0490,P0052,2026-05-13,2,0.15
O02433,C0169,P0047,2026-01-31,4,0.05
O02435,C0190,P0041,2026-05-30,3,0.05
O02436,C0177,P0063,2025-11-11,4,0.15
O02437,C0310,P0003,2026-04-08,4,0.2
O02439,C0158,P0006,2025-12-17,1,0.0
O02440,C0384,P0072,2026-05-29,4,0.15
O02442,C0073,P0039,2026-03-16,1,0.1
O02443,C0040,P0001,2025-11-20,3,0.2
O02445,C0022,P0094,2025-09-16,3,0.1
O02446,C0251,P0012,2025-10-16,3,0.2
O02449,C0291,P0024,2026-06-24,1,0.0
O02450,C0186,P0042,2025-11-19,3,0.15
O02451,C0319,P0067,2026-02-07,4,0.1
O02452,C0376,P0019,2026-03-11,3,0.15
O02453,C0129,P0043,2025-11-05,3,0.15
O02454,C0395,P0009,2026-04-04,1,0.15
O02455,C0205,P0033,2026-04-13,1,0.1
O02457,C0132,P0036,2025-10-20,2,0.2
O02458,C0423,P0097,2026-04-07,4,0.1
O02459,C0357,P0006,2026-01-16,4,0.05
O02460,C0295,P0016,2026-01-12,2,0.2
O02461,C0324,P0094,2026-04-17,4,0.05
O02462,C0192,P0065,2025-12-22,1,0.1
O02463,C0457,P0001,2026-05-27,3,0.15
O02466,C0142,P0010,2025-07-26,4,0.1
O02467,C0027,P0016,2025-12-08,3,0.15
O02469,C0477,P0060,2026-05-05,1,0.1
O02470,C0330,P0075,2026-06-08,4,0.1
O02471,C0173,P0055,2026-06-11,1,0.2
O02473,C0076,P0057,2026-01-10,1,0.05
O02479,C0144,P0073,2026-06-11,1,0.1
O02480,C0081,P0086,2025-08-12,4,0.15
O02484,C0038,P0065,2025-09-03,4,0.05
O02485,C0127,P0074,2025-06-05,1,0.05
O02486,C0243,P0037,2026-05-03,3,0.0
O02487,C0200,P0064,2025-08-25,3,0.0
O02490,C0395,P0095,2026-03-01,2,0.2
O02491,C0120,P0043,2026-06-30,2,0.0
O02492,C0218,P0063,2026-03-16,1,0.15
O02494,C0079,P0041,2025-08-01,3,0.1
O02497,C0232,P0051,2026-04-19,3,0.0
O02498,C0111,P0039,2026-04-04,2,0.1
O02501,C0197,P0056,2025-10-29,1,0.15
O02504,C0055,P0005,2025-10-13,3,0.2
O02506,C0253,P0031,2026-01-18,2,0.0
O02515,C0034,P0064,2026-01-12,3,0.1
O02517,C0178,P0028,2025-08-29,2,0.05
O02518,C0015,P0032,2025-06-20,3,0.2
O02519,C0086,P0060,2026-05-05,4,0.2
O02520,C0114,P0075,2026-04-06,3,0.2
O02521,C0211,P0078,2026-05-27,3,0.05
O02522,C0435,P0022,2026-03-20,1,0.1
O02525,C0302,P0061,2026-06-21,3,0.15
O02526,C0034,P0067,2025-03-12,4,0.2
O02528,C0137,P0099,2026-01-24,2,0.1
O02529,C0138,P0080,2026-01-20,4,0.15
O02530,C0129,P0070,2025-07-23,4,0.15
O02533,C0054,P0026,2026-03-08,2,0.0
O02535,C0235,P0019,2025-09-10,3,0.1
O02537,C0116,P0073,2025-09-22,2,0.15
O02538,C0063,P0035,2026-01-06,2,0.0
O02539,C0129,P0093,2025-05-28,1,0.0
O02541,C0219,P0038,2025-09-08,3,0.05
O02543,C0227,P0072,2025-11-11,3,0.2
O02547,C0033,P0012,2025-06-18,3,0.15
O02548,C0066,P0092,2026-03-04,2,0.05
O02551,C0069,P0053,2025-08-07,4,0.2
O02552,C0192,P0018,2025-09-12,4,0.1
O02554,C0410,P0077,2026-04-30,4,0.2
O02555,C0230,P0092,2025-11-27,1,0.2
O02556,C0192,P0067,2026-06-26,1,0.05
O02557,C0139,P0092,2025-07-11,1,0.15
O02558,C0322,P0071,2026-05-14,3,0.15
O02559,C0453,P0028,2026-04-21,1,0.1
O02561,C0002,P0072,2025-06-10,4,0.05
O02563,C0116,P0026,2026-04-18,1,0.15
O02565,C0056,P0032,2025-08-05,3,0.2
O02566,C0019,P0017,2026-03-26,3,0.1
O02567,C0488,P0095,2026-05-31,2,0.1
O02568,C0004,P0036,2025-10-16,1,0.1
O02569,C0199,P0064,2025-08-16,1,0.15
O02570,C0324,P0031,2026-06-13,1,0.2
O02572,C0089,P0007,2025-12-14,1,0.0
O02573,C0038,P0030,2025-11-05,4,0.0
O02574,C0063,P0051,2026-06-10,3,0.1
O02577,C0233,P0056,2026-06-18,4,0.2
O02578,C0016,P0073,2026-03-25,3,0.2
O02581,C0089,P0050,2025-06-22,3,0.1
O02582,C0225,P0038,2025-09-19,1,0.0
O02583,C0125,P0095,2026-04-17,4,0.05
O02584,C0063,P0027,2025-05-18,1,0.15
O02588,C0183,P0029,2025-12-25,3,0.05
O02589,C0249,P0074,2026-01-24,3,0.2
O02590,C0012,P0006,2025-03-22,2,0.2
O02591,C0043,P0022,2025-03-17,1,0.05
O02592,C0191,P0084,2026-06-17,2,0.05
O02593,C0084,P0005,2025-07-16,2,0.05
O02594,C0227,P0002,2026-05-18,3,0.15
O02595,C0070,P0040,2025-06-16,1,0.0
O02600,C0320,P0077,2026-05-21,1,0.05
O02601,C0179,P0070,2026-04-11,2,0.2
O02606,C0157,P0062,2025-11-01,1,0.2
O02607,C0192,P0091,2026-02-28,2,0.0
O02608,C0035,P0087,2025-05-19,2,0.05
O02613,C0387,P0049,2026-04-11,3,0.2
O02617,C0056,P0008,2025-07-04,4,0.0
O02619,C0024,P0026,2026-03-07,2,0.05
O02620,C0122,P0093,2025-05-10,4,0.2
O02621,C0045,P0080,2026-03-11,2,0.1
O02622,C0331,P0082,2025-12-08,1,0.1
O02626,C0408,P0033,2026-04-14,3,0.1
O02628,C0134,P0041,2026-06-21,3,0.05
O02629,C0252,P0044,2026-02-18,4,0.1
O02630,C0413,P0042,2026-05-20,4,0.15
O02631,C0291,P0092,2026-05-08,1,0.1
O02635,C0302,P0016,2026-02-03,3,0.2
O02637,C0141,P0014,2026-05-17,1,0.0
O02639,C0347,P0098,2026-02-02,2,0.15
O02640,C0175,P0026,2025-07-22,2,0.1
O02642,C0007,P0058,2025-09-05,1,0.2
O02643,C0083,P0016,2025-08-31,2,0.15
O02645,C0057,P0085,2026-06-17,1,0.2
O02646,C0376,P0011,2026-01-21,3,0.0
O02648,C0028,P0049,2025-12-21,1,0.15
O02649,C0068,P0041,2025-09-30,1,0.05
O02652,C0291,P0055,2026-05-03,1,0.1
O02653,C0256,P0080,2025-11-23,1,0.2
O02654,C0410,P0019,2026-02-21,4,0.05
O02660,C0106,P0035,2025-12-28,4,0.05
O02661,C0106,P0043,2026-06-28,1,0.15
O02662,C0292,P0034,2025-11-11,3,0.05
O02663,C0054,P0048,2025-11-15,4,0.1
O02664,C0316,P0067,2025-12-23,3,0.2
O02669,C0229,P0052,2026-06-10,1,0.05
O02670,C0302,P0004,2026-06-01,4,0.0
O02673,C0394,P0065,2026-05-05,4,0.1
O02674,C0043,P0088,2025-08-27,4,0.2
O02678,C0206,P0008,2026-03-01,1,0.0
O02683,C0076,P0057,2025-03-26,2,0.05
O02684,C0123,P0043,2025-08-08,1,0.05
O02688,C0070,P0040,2025-05-07,2,0.2
O02689,C0255,P0051,2025-12-31,3,0.0
O02691,C0277,P0046,2026-06-23,3,0.1
O02693,C0128,P0051,2025-05-24,1,0.0
O02695,C0063,P0072,2026-01-16,3,0.05
O02696,C0068,P0053,2025-05-29,1,0.0
O02697,C0065,P0028,2026-04-19,3,0.05
O02698,C0130,P0041,2025-07-03,4,0.1
O02702,C0116,P0007,2026-04-16,3,0.05
O02703,C0106,P0008,2025-04-30,2,0.05
O02705,C0489,P0078,2026-05-20,2,0.0
O02706,C0059,P0018,2026-04-29,3,0.1
O02707,C0053,P0058,2026-01-08,3,0.0
O02710,C0111,P0087,2025-06-16,2,0.1
O02711,C0210,P0049,2026-04-08,2,0.15
O02712,C0396,P0059,2026-02-28,3,0.1
O02713,C0162,P0060,2025-12-09,2,0.05
O02714,C0416,P0078,2026-06-24,2,0.05
O02715,C0129,P0028,2025-06-02,2,0.2
O02717,C0136,P0065,2025-06-11,3,0.15
O02718,C0104,P0069,2026-02-01,3,0.2
O02719,C0143,P0077,2026-05-13,4,0.0
O02722,C0023,P0008,2025-02-14,4,0.0
O02723,C0160,P0075,2025-07-02,1,0.2
O02724,C0185,P0028,2025-09-03,3,0.0
O02726,C0243,P0011,2026-05-11,2,0.15
O02728,C0143,P0084,2025-06-22,3,0.2
O02730,C0088,P0028,2025-05-12,1,0.1
O02731,C0099,P0050,2026-03-05,3,0.0
O02732,C0215,P0042,2026-02-11,4,0.2
O02736,C0003,P0071,2025-01-16,2,0.2
O02737,C0110,P0019,2026-04-13,4,0.0
O02739,C0039,P0099,2026-02-28,1,0.15
O02740,C0389,P0096,2026-06-07,3,0.1
O02742,C0134,P0048,2025-05-16,4,0.1
O02743,C0151,P0051,2026-05-10,3,0.0
O02746,C0037,P0040,2025-09-06,2,0.1
O02747,C0041,P0019,2026-05-17,1,0.2
O02749,C0379,P0021,2026-06-24,1,0.1
O02750,C0303,P0089,2026-06-17,1,0.2
O02751,C0240,P0056,2026-06-18,4,0.2
O02752,C0166,P0081,2025-06-28,3,0.0
O02753,C0068,P0041,2025-07-09,2,0.1
O02754,C0168,P0023,2025-11-26,3,0.05
O02755,C0025,P0030,2026-04-13,2,0.2
O02756,C0248,P0092,2026-01-23,1,0.1
O02758,C0030,P0016,2025-06-10,1,0.1
O02759,C0104,P0066,2026-02-13,1,0.05
O02760,C0419,P0022,2026-04-13,1,0.15
O02762,C0160,P0097,2025-06-16,3,0.05
O02763,C0344,P0089,2026-04-19,4,0.0
O02764,C0103,P0090,2026-01-02,2,0.2
O02765,C0239,P0007,2025-11-13,3,0.2
O02767,C0297,P0066,2026-04-28,3,0.05
O02768,C0436,P0061,2026-04-19,1,0.1
O02773,C0190,P0050,2026-04-10,4,0.05
O02774,C0030,P0085,2025-09-28,1,0.0
O02777,C0094,P0062,2025-07-19,1,0.2
O02778,C0242,P0063,2026-02-25,3,0.0
O02780,C0268,P0008,2025-11-08,1,0.0
O02781,C0365,P0030,2026-02-03,2,0.2
O02783,C0053,P0034,2026-04-23,3,0.1
O02785,C0029,P0024,2025-12-09,4,0.0
O02786,C0096,P0008,2026-02-14,1,0.1
O02787,C0035,P0055,2025-10-23,3,0.05
O02788,C0344,P0063,2026-01-14,4,0.2
O02789,C0231,P0092,2026-02-13,4,0.2
O02790,C0244,P0030,2026-02-05,1,0.1
O02794,C0025,P0083,2025-10-10,4,0.05
O02798,C0073,P0028,2025-10-19,4,0.05
O02801,C0243,P0012,2025-10-05,4,0.15
O02803,C0115,P0034,2025-09-25,4,0.0
O02804,C0006,P0047,2025-03-27,4,0.05
O02805,C0300,P0096,2026-05-28,4,0.15
O02807,C0203,P0064,2026-03-09,2,0.0
O02808,C0038,P0022,2026-06-03,2,0.05
O02809,C0474,P0025,2026-06-03,4,0.0
O02810,C0121,P0100,2025-08-26,2,0.0
O02811,C0024,P0054,2026-01-08,1,0.05
O02812,C0375,P0025,2026-04-16,1,0.0
O02814,C0118,P0017,2025-05-28,2,0.0
O02816,C0326,P0065,2026-04-16,3,0.0
O02818,C0031,P0059,2025-05-09,4,0.0
O02820,C0123,P0030,2026-05-05,3,0.15
O02821,C0427,P0002,2026-04-27,4,0.0
O02822,C0016,P0042,2025-04-02,4,0.1
O02824,C0122,P0051,2025-09-25,2,0.2
O02825,C0091,P0087,2026-01-19,1,0.05
O02826,C0114,P0018,2025-07-02,3,0.05
O02827,C0155,P0063,2026-06-22,3,0.2
O02828,C0454,P0060,2026-04-28,2,0.1
O02830,C0500,P0033,2026-05-16,2,0.05
O02831,C0022,P0098,2026-06-17,2,0.15
O02832,C0143,P0044,2026-03-29,2,0.1
O02833,C0162,P0065,2025-12-22,3,0.15
O02834,C0048,P0074,2025-07-08,4,0.0
O02836,C0269,P0096,2026-01-03,3,0.0
O02837,C0386,P0093,2026-05-13,4,0.1
O02841,C0128,P0002,2026-03-10,3,0.15
O02842,C0061,P0057,2025-08-17,4,0.15
O02846,C0007,P0023,2025-08-17,4,0.0
O02847,C0248,P0017,2025-11-04,2,0.0
O02848,C0132,P0002,2025-12-05,1,0.2
O02849,C0130,P0100,2026-06-28,1,0.0
O02850,C0254,P0054,2025-12-19,2,0.0
O02851,C0105,P0099,2026-06-29,2,0.0
O02853,C0252,P0068,2025-12-25,3,0.0
O02854,C0167,P0053,2026-04-01,1,0.15
O02855,C0418,P0087,2026-03-31,2,0.0
O02857,C0045,P0032,2025-12-04,1,0.05
O02858,C0426,P0066,2026-04-02,1,0.15
O02859,C0418,P0056,2026-06-20,3,0.2
O02860,C0234,P0086,2026-05-03,3,0.05
O02861,C0024,P0065,2025-12-24,3,0.05
O02864,C0153,P0069,2025-12-23,3,0.0
O02865,C0057,P0099,2026-01-23,4,0.05
O02867,C0240,P0030,2026-02-04,2,0.0
O02869,C0067,P0031,2025-07-08,1,0.0
O02871,C0049,P0067,2026-06-13,1,0.2
O02873,C0371,P0010,2026-04-19,2,0.2
O02875,C0171,P0012,2026-04-21,3,0.05
O02876,C0205,P0076,2026-01-14,3,0.05
O02877,C0176,P0023,2026-03-22,4,0.0
O02878,C0074,P0009,2026-04-12,1,0.15
O02880,C0181,P0046,2026-06-11,3,0.05
O02881,C0002,P0061,2025-02-01,1,0.0
O02882,C0262,P0032,2026-01-02,4,0.1
O02884,C0095,P0043,2025-04-29,2,0.1
O02887,C0406,P0015,2026-03-29,4,0.2
O02888,C0014,P0048,2025-10-22,3,0.15
O02889,C0290,P0004,2026-01-20,1,0.15
O02890,C0223,P0065,2026-06-05,1,0.05
O02895,C0426,P0098,2026-05-26,1,0.2
O02897,C0049,P0095,2025-10-31,4,0.2
O02902,C0356,P0072,2026-01-26,3,0.0
O02903,C0010,P0024,2026-06-15,2,0.0
O02904,C0281,P0061,2026-06-16,4,0.1
O02907,C0266,P0050,2026-05-28,1,0.05
O02911,C0136,P0093,2025-08-30,1,0.0
O02912,C0182,P0051,2026-01-29,3,0.2
O02915,C0275,P0017,2026-04-20,2,0.15
O02917,C0329,P0084,2026-04-14,3,0.05
O02919,C0287,P0004,2025-12-17,4,0.0
O02922,C0097,P0083,2026-06-23,2,0.15
O02924,C0168,P0072,2025-10-12,2,0.2
O02927,C0098,P0100,2025-04-08,2,0.1
O02928,C0325,P0030,2026-05-02,1,0.2
O02930,C0385,P0071,2026-03-10,3,0.05
O02933,C0132,P0067,2025-10-20,3,0.2
O02934,C0168,P0078,2026-06-23,1,0.1
O02937,C0129,P0001,2025-06-29,2,0.2
O02938,C0264,P0064,2026-05-27,1,0.05
O02940,C0271,P0050,2026-06-21,2,0.1
O02941,C0500,P0048,2026-05-30,3,0.2
O02942,C0089,P0023,2026-02-06,1,0.0
O02944,C0357,P0011,2026-04-07,1,0.05
O02947,C0389,P0027,2026-03-19,4,0.2
O02948,C0100,P0009,2025-09-17,4,0.2
O02949,C0057,P0073,2025-02-27,1,0.0
O02952,C0294,P0025,2026-06-22,3,0.15
O02954,C0026,P0090,2025-02-22,1,0.05
O02955,C0015,P0052,2025-09-10,1,0.15
O02957,C0348,P0067,2026-04-27,1,0.2
O02959,C0325,P0025,2026-03-13,3,0.0
O02961,C0141,P0069,2026-02-23,4,0.2
O02962,C0287,P0059,2026-03-03,4,0.15
O02965,C0422,P0023,2026-04-29,1,0.0
O02966,C0099,P0027,2025-12-06,1,0.15
O02968,C0109,P0089,2026-05-19,2,0.15
O02971,C0228,P0061,2025-10-01,2,0.05
O02972,C0239,P0036,2026-03-12,1,0.15
O02974,C0118,P0041,2026-04-07,4,0.1
O02975,C0266,P0057,2026-06-21,1,0.1
O02977,C0270,P0094,2025-12-08,1,0.2
O02979,C0171,P0012,2025-10-05,1,0.2
O02980,C0249,P0045,2025-12-09,2,0.05
O02981,C0172,P0033,2025-07-12,4,0.0
O02985,C0012,P0074,2025-04-28,2,0.15
O02986,C0363,P0063,2026-03-30,3,0.15
O02987,C0213,P0016,2025-08-07,4,0.0
O02988,C0018,P0038,2025-07-16,4,0.05
O02989,C0022,P0052,2025-08-10,3,0.1
O02991,C0185,P0041,2025-10-15,4,0.1
O02995,C0134,P0053,2026-01-13,2,0.05
O02998,C0059,P0075,2025-03-15,4,0.1
O02999,C0024,P0005,2025-04-14,3,0.05
O03000,C0082,P0084,2026-05-25,4,0.2
O03001,C0228,P0043,2026-01-18,3,0.1
O03002,C0372,P0003,2026-01-30,3,0.0
O03003,C0387,P0032,2026-04-13,3,0.15
O03006,C0339,P0069,2026-06-10,2,0.0
O03007,C0355,P0020,2026-06-08,1,0.1
O03008,C0105,P0053,2026-06-03,3,0.05
O03010,C0169,P0020,2026-05-08,4,0.05
O03011,C0232,P0099,2025-10-30,1,0.15
O03012,C0391,P0013,2026-03-29,3,0.1
O03013,C0257,P0012,2026-03-08,3,0.0
O03014,C0069,P0033,2025-06-05,4,0.2
O03015,C0341,P0093,2025-12-11,2,0.1
O03016,C0025,P0035,2025-06-18,4,0.0
O03018,C0121,P0080,2025-10-07,2,0.2
O03019,C0125,P0094,2026-01-04,3,0.05
O03022,C0260,P0099,2025-12-15,1,0.2
O03024,C0019,P0079,2025-11-18,3,0.2
O03026,C0218,P0075,2026-03-11,4,0.1
O03027,C0283,P0052,2026-03-30,3,0.0
O03028,C0218,P0031,2025-10-07,4,0.1
O03029,C0007,P0096,2025-07-09,4,0.05
O03031,C0001,P0010,2025-07-31,1,0.15
O03033,C0067,P0070,2025-08-21,2,0.0
O03036,C0180,P0059,2026-05-08,3,0.15
O03038,C0325,P0097,2025-11-28,1,0.0
O03041,C0312,P0028,2026-04-30,3,0.2
O03043,C0226,P0039,2026-01-27,2,0.2
O03046,C0063,P0071,2025-08-02,1,0.2
O03049,C0159,P0086,2025-11-24,1,0.05
O03053,C0305,P0024,2026-05-16,4,0.05
O03054,C0215,P0028,2026-06-30,4,0.0
O03057,C0126,P0024,2025-10-01,4,0.15
O03058,C0242,P0041,2025-08-31,2,0.05
O03059,C0012,P0086,2025-05-26,1,0.0
O03061,C0111,P0073,2025-04-27,4,0.0
O03063,C0081,P0092,2025-10-28,2,0.2
O03064,C0098,P0065,2026-03-14,2,0.0
O03065,C0035,P0010,2025-02-12,1,0.15
O03066,C0004,P0049,2025-10-24,1,0.2
O03069,C0054,P0090,2026-01-28,2,0.15
O03076,C0049,P0080,2025-10-17,1,0.2
O03078,C0110,P0049,2025-10-16,4,0.0
O03079,C0124,P0041,2025-06-21,1,0.1
O03082,C0146,P0054,2026-05-21,4,0.2
O03083,C0363,P0054,2026-01-16,2,0.15
O03087,C0054,P0058,2025-12-23,3,0.1
O03089,C0091,P0038,2025-11-26,2,0.05
